workflow_bandwidth_m,workflow_step,analysis_step,sample_definition,margin,bandwidth_m,formula,included_continuous_controls,included_categorical_controls,dropped_controls,n_obs,n_inside,n_outside,tau_hat,tau_se,tau_pvalue,tau_ci_low,tau_ci_high,tau_pct_approx,r_squared,status,focal_school_name,is_estimable,significant_10pct,significant_5pct,significant_1pct,quadrant,mean_inside_year,mean_outside_year,smd_year,mean_inside_floor_area_sqm,mean_outside_floor_area_sqm,smd_floor_area_sqm,mean_inside_remaining_lease,mean_outside_remaining_lease,smd_remaining_lease,mean_inside_num_nearby_malls,mean_outside_num_nearby_malls,smd_num_nearby_malls,mean_inside_num_nearby_mrt,mean_outside_num_nearby_mrt,smd_num_nearby_mrt,mean_inside_num_unique_mrt_lines,mean_outside_num_unique_mrt_lines,smd_num_unique_mrt_lines,tvd_flat_type,tvd_storey_range,tvd_flat_model,tvd_year_quarter,max_abs_smd_numeric,max_tvd_categorical,flat_type,tvd_quadrant
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt,num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,246,150,96,0.0233770735134579,0.0274058872606755,0.3936623054270491,-0.0303374784818311,0.077091625508747,2.3652459011920035,0.93829717862848,ok,CHIJ PRIMARY (TOA PAYOH),True,False,False,False,NE,2019.2133333333336,2018.9375,0.103337443570833,72.99333333333334,69.63541666666667,0.2643922863278392,639.94,596.3333333333334,0.4335107422758424,0.12,0.09375,0.0846853533627714,4.1,4.0,0.4698305447081311,3.0,3.0,0.0,0.0908333333333333,0.1083333333333333,0.0866666666666666,0.3437499999999999,0.4698305447081311,0.3437499999999999,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + remaining_lease + C(storey_range) + C(year_quarter),remaining_lease,storey_range; year_quarter,floor_area_sqm:constant; flat_type:constant; flat_model:constant; num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,18,0,18,,,,,,,,insufficient_sample,CHIJ PRIMARY (TOA PAYOH),False,False,False,False,SE,,2018.2777777777776,,,94.0,,,732.5555555555555,,,3.0,,,1.0,,,1.0,,0.5,0.4999999999999999,0.5,0.5,,0.5,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,364,192,172,0.0139084780327309,0.0154919985656698,0.3693003861542692,-0.0164552812045281,0.0442722372699901,1.4005650899577835,0.9702315236220344,ok,CHIJ ST. NICHOLAS GIRLS' SCHOOL,True,False,False,False,NE,2019.4427083333333,2021.5813953488373,-0.6761126983946808,77.86979166666667,79.62790697674419,-0.1011957595170171,729.7291666666666,701.3430232558139,0.6328361727592026,0.34375,0.2790697674418604,0.1396337538135973,1.3333333333333333,1.4011627906976745,-0.1347315726787102,1.3125,1.4011627906976745,-0.1853579333218272,0.0293120155038759,0.0879360465116279,0.0461482558139534,0.4559108527131782,0.6761126983946808,0.4559108527131782,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,370,174,196,-0.0094072503318737,0.0118579628144243,0.4275869238925552,-0.0326484303781607,0.0138339297144132,-0.9363140578000028,0.9495970602605084,ok,CHIJ ST. NICHOLAS GIRLS' SCHOOL,True,False,False,False,SE,2019.316091954023,2019.321428571429,-0.0018056478749946,75.91379310344827,73.31632653061224,0.180870970112579,688.0114942528736,682.5918367346939,0.1488120581011796,1.988505747126437,1.8775510204081631,0.4335446211250187,1.3045977011494252,1.076530612244898,0.3274330469882371,1.2241379310344829,1.0357142857142858,0.3177838022444207,0.0815153647665963,0.053248885761201,0.01917663617171,0.3088200797560403,0.4335446211250187,0.3088200797560403,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls,num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,408,226,182,-0.0450276493956757,0.0142755888042276,0.001609546992997,-0.0730072893100651,-0.0170480094812863,-4.402895055411893,0.9658825593273328,ok,CHONGFU SCHOOL,True,True,True,True,NW,2023.7300884955753,2023.3791208791208,0.2871390002540306,85.34070796460178,101.8021978021978,-0.9444081704706432,1131.7477876106195,1121.8846153846157,0.7697876078516168,0.7212389380530974,0.2417582417582417,1.0910386822040976,1.0,1.0,0.0,1.0,1.0,0.0,0.3175143440630166,0.1243314207915977,0.2613536905572304,0.2577555188174657,1.0910386822040976,0.3175143440630166,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,476,308,168,-0.0136492351233836,0.0078488169667279,0.0820315712744946,-0.0290326336994172,0.0017341634526499,-1.3556506683851557,0.9785842531119212,ok,CHONGFU SCHOOL,True,True,False,False,SE,2020.7207792207791,2020.5833333333333,0.068601482245857,95.27597402597402,87.875,0.4447005597118055,1063.0616883116884,1127.1607142857142,-0.7835751502695117,0.474025974025974,0.3273809523809524,0.3019731881455447,0.1948051948051948,0.0,0.6944781912388681,0.1948051948051948,0.0,0.6944781912388681,0.2348484848484848,0.0919913419913419,0.7115800865800865,0.3576839826839826,0.7835751502695117,0.7115800865800865,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt,num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,687,332,355,0.0278295789076995,0.0125764171434316,0.0269087881739184,0.0031802542520213,0.0524789035633777,2.8220439038747713,0.9453976714947896,ok,CHONGFU SCHOOL,True,True,True,False,SW,2020.6897590361448,2020.2084507042252,0.1471692877366908,85.72289156626506,80.56338028169014,0.2681665454738386,759.093373493976,761.1380281690141,-0.0518671134505225,1.0542168674698795,1.008450704225352,0.2645945263362844,1.105421686746988,1.008450704225352,0.4273138470505317,1.0,1.0,0.0,0.1187510605803496,0.0733412523332767,0.1548956388936025,0.2808077379942303,0.4273138470505317,0.2808077379942303,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt,num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,231,98,133,-0.2581047666228251,0.1517017096650742,0.088868547259899,-0.5554346539595225,0.0392251207138723,-22.748570584647855,0.9779630708355356,ok,FAIRFIELD METHODIST SCHOOL (PRIMARY),True,True,False,False,NE,2020.765306122449,2021.6766917293232,-0.294242321370595,87.88775510204081,75.77443609022556,0.5809391828352946,883.9387755102041,647.812030075188,1.2943662842004766,2.479591836734694,3.0,-1.4656287857890171,3.142857142857143,3.6090225563909777,-0.9249976409863988,2.0,2.0,0.0,0.2545649838882922,0.3324382384532761,0.4054779806659506,0.3394199785177229,1.4656287857890171,0.4054779806659506,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter,num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,52,52,0,,,,,,,,insufficient_sample,FAIRFIELD METHODIST SCHOOL (PRIMARY),False,False,False,False,NW,2018.0384615384617,,,98.15384615384616,,,1123.8846153846157,,,2.0,,,3.0,,,2.0,,,0.5,0.5,0.5,0.5000000000000001,,0.5000000000000001,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,632,349,283,-0.0255851695993398,0.0131998014597808,0.0525866838700887,-0.0514563050635895,0.0002859658649098,-2.5260642730190463,0.8974031611603277,ok,FRONTIER PRIMARY SCHOOL,True,True,False,False,NE,2020.7191977077364,2019.024734982332,0.5342814246789257,107.49570200573066,107.35335689045937,0.0101925763836916,959.2406876790832,1007.4558303886926,-0.6451603139703465,2.833810888252149,3.3074204946996466,-0.6241081143869773,1.008595988538682,0.8763250883392226,0.3621919509268582,0.9255014326647564,0.8763250883392226,0.1648809790209178,0.1099760041309343,0.0659430781536342,0.058076078042261,0.3557058531695809,0.6451603139703465,0.3557058531695809,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,442,192,250,0.0015539237720227,0.0098073100643528,0.8741057928661875,-0.0176680507393259,0.0207758982833715,0.1555131737181581,0.974809018530949,ok,FRONTIER PRIMARY SCHOOL,True,False,False,False,NW,2020.734375,2020.104,0.1972541113044628,116.578125,119.848,-0.212030286256676,834.0625,842.236,-0.1751699480839168,1.96875,1.94,0.1377994228163918,1.0,0.828,0.6432706284677356,1.0,0.828,0.6432706284677356,0.0997083333333333,0.140875,0.1354166666666666,0.285375,0.6432706284677356,0.285375,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,173,118,55,0.0089786848409819,0.0345025469432937,0.7946844185115243,-0.0586450645427763,0.0766024342247402,0.901911414177925,0.9680004658134864,ok,HOLY INNOCENTS' PRIMARY SCHOOL,True,False,False,False,NE,2020.0,2020.1272727272728,-0.0395771300077629,92.6864406779661,106.36363636363636,-0.8068210620119478,786.3135593220339,924.6545454545454,-1.5883013585442425,1.3644067796610169,1.6363636363636365,-0.5614317725166399,1.847457627118644,2.272727272727273,-0.4410476537960533,1.3898305084745763,1.6363636363636365,-0.5055635833099317,0.3164869029275809,0.111864406779661,0.5580893682588598,0.4574730354391372,1.5883013585442425,0.5580893682588598,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,505,228,277,0.0464972869129942,0.0143483533090622,0.0011927804314272,0.0183750311897761,0.0746195426362124,4.759523684765377,0.972014206474194,ok,HOLY INNOCENTS' PRIMARY SCHOOL,True,True,True,True,NW,2020.872807017544,2020.4657039711192,0.1263971371053754,99.03070175438596,99.7509025270758,-0.0272543195919297,777.4473684210526,789.7942238267148,-0.3109933051308229,1.6140350877192982,1.364620938628159,0.3167592626461062,1.368421052631579,1.4223826714801444,-0.0753491939055633,1.030701754385965,1.0252707581227436,0.0147267763964601,0.2064253594274495,0.1088574323896383,0.1125783773513205,0.2288301982392805,0.3167592626461062,0.2288301982392805,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter,num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,212,70,142,-0.0057570751152584,0.0341479779137926,0.8661175914650345,-0.0726858819711613,0.0611717317406444,-0.5740534914598472,0.9707180529483322,ok,HOLY INNOCENTS' PRIMARY SCHOOL,True,False,False,False,SW,2020.4142857142856,2020.5845070422536,-0.0532379230700473,90.97142857142858,99.96478873239435,-0.3329948067324481,753.0428571428571,752.5,0.0153481924951688,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2012072434607645,0.1424547283702213,0.4062374245472837,0.398189134808853,0.3329948067324481,0.4062374245472837,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt,num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,252,152,100,0.0109564272867567,0.0257641453339103,0.6706480875258265,-0.0395403696601632,0.0614532242336766,1.1016668745565503,0.974534225956842,ok,KONG HWA SCHOOL,True,False,False,False,NE,2020.4802631578948,2018.32,0.8338973331257523,77.15789473684211,83.89,-0.3224920446965881,665.0526315789474,696.79,-0.798627247824466,1.9407894736842104,2.54,-0.4053597025303731,3.210526315789474,2.9,0.7872219042079389,2.0,2.0,0.0,0.1544736842105263,0.1807894736842105,0.0194736842105263,0.5513157894736842,0.8338973331257523,0.5513157894736842,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_mrt; num_unique_mrt_lines,num_nearby_malls:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,264,104,160,-0.0053457118481703,0.0319502103774143,0.8671231281622888,-0.0679669734863802,0.0572755497900395,-0.5331448957008433,0.9850751592700622,ok,KONG HWA SCHOOL,True,False,False,False,NW,2022.1057692307693,2020.16875,0.6490019452985123,71.63461538461539,76.2125,-0.2158619332681523,774.6634615384615,706.9375,0.5547056562446461,0.0,0.0,0.0,3.9615384615384617,3.7,0.1204181015174528,2.2596153846153846,2.20625,0.0617507222057502,0.1057692307692307,0.0817307692307692,0.1918269230769231,0.4490384615384615,0.6490019452985123,0.4490384615384615,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_mrt; num_unique_mrt_lines,num_nearby_malls:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,186,90,96,0.0295813480190081,0.0358067892953324,0.4087258339597152,-0.0405986694018577,0.099761365439874,3.002322241257027,0.9576464742731146,ok,KONG HWA SCHOOL,True,False,False,False,SW,2021.388888888889,2020.2083333333333,0.3851915708718685,56.577777777777776,63.09375,-0.3356820216476687,591.3777777777777,602.6145833333334,-0.1459028616343001,0.0,0.0,0.0,3.2666666666666666,2.9791666666666665,0.7147076964817238,1.2666666666666666,1.1041666666666667,0.4252447628690273,0.3118055555555555,0.0958333333333333,0.125,0.45625,0.7147076964817238,0.45625,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(year_quarter),floor_area_sqm; remaining_lease,flat_type; storey_range; year_quarter,flat_model:constant; num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,3,0,3,,,,,,,,insufficient_sample,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,False,False,False,False,NE,,2024.0,,,75.66666666666667,,,716.6666666666666,,,1.0,,,1.0,,,1.0,,0.5,0.5,0.5,0.5,,0.5,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(storey_range) + C(year_quarter),floor_area_sqm; remaining_lease,storey_range; year_quarter,flat_type:constant; flat_model:constant; num_nearby_malls:constant; num_nearby_mrt:constant; num_unique_mrt_lines:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,40,0,40,,,,,,,,insufficient_sample,KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,False,False,False,False,SW,,2019.0,,,66.875,,,635.825,,,1.0,,,3.0,,,3.0,,0.5,0.5,0.5,0.5000000000000001,,0.5000000000000001,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_mrt; num_unique_mrt_lines,num_nearby_malls:constant; floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,361,246,115,0.0111506546074451,0.0137804613690503,0.4184207622652852,-0.015858553366239,0.0381598625811292,1.1213054875465869,0.9785215344957086,ok,MAHA BODHI SCHOOL,True,False,False,False,NE,2019.439024390244,2019.5217391304348,-0.0274564998266098,107.49186991869918,109.03478260869564,-0.0639538893131836,821.349593495935,801.591304347826,0.2633132245788069,0.0,0.0,0.0,1.1829268292682926,1.556521739130435,-0.4008777441692898,0.8780487804878049,0.9391304347826088,-0.1009678837576853,0.1925061859314245,0.0575468363379285,0.3493460586779781,0.3256274301873453,0.4008777441692898,0.3493460586779781,,
100,school_quadrant,03_school_quadrant_period_aware_rdd,,,,log_resale_price ~ inside_focal + r_km + inside_focal:r_km + floor_area_sqm + remaining_lease + C(flat_type) + C(storey_range) + C(flat_model) + C(year_quarter) + C(num_nearby_malls) + C(num_nearby_mrt) + C(num_unique_mrt_lines),floor_area_sqm; remaining_lease,flat_type; storey_range; flat_model; year_quarter; num_nearby_malls; num_nearby_mrt; num_unique_mrt_lines,floor_area_global_tercile:excluded_by_design; remaining_lease_tercile:excluded_by_design,116,51,65,0.0121268113925752,0.035795839925922,0.7347776421868422,-0.0580317456585929,0.0822853684437434,1.220063930039239,0.9874660934568448,ok,MAHA BODHI SCHOOL,True,False,False,False,SE,2018.9803921568628,2020.076923076923,-0.3752062291464166,129.90196078431373,128.09230769230768,0.1103623676512143,800.2941176470588,809.5076923076923,-0.2610200554908594,0.0,0.0307692307692307,-0.2500305231671976,1.6862745098039216,1.4153846153846157,0.5268484524762271,1.3137254901960784,1.0307692307692309,0.8004871900555321,0.08657616892911,0.1981900452488688,0.1453996983408747,0.4358974358974359,0.8004871900555321,0.4358974358974359,,
